Player,Position,SeasonsPlayed,Weighted_Pts*_PerGame,Weighted_Passing_Yds_PerGame,Weighted_Passing_TD_PerGame,Weighted_Passing_Int_PerGame,Weighted_Rushing_Yds_PerGame,Weighted_Rushing_TD_PerGame,Weighted_Receiving_Rec_PerGame,Weighted_Receiving_Yds_PerGame,Weighted_Receiving_TD_PerGame,Weighted_Pts*,Weighted_Passing_Yds,Weighted_Passing_TD,Weighted_Passing_Int,Weighted_Rushing_Yds,Weighted_Rushing_TD,Weighted_Receiving_Rec,Weighted_Receiving_Yds,Weighted_Receiving_TD,Weighted_GamesPlayed,TotalWeight,ProjectedPointsPerGame,ProjectedPoints
Eric SaubertE. Saubert,TE,3,1.69575,0.0,0.0,0.0,0.0,0.0,1.280125,12.46875,0.135375,9.120000000000001,0.0,0.0,0.0,0.0,0.0,6.222499999999999,65.12249999999999,0.7124999999999999,4.3225,1.0,1.69575,27.132
Isaiah LikelyI. Likely,TE,3,4.93532196969697,0.0,0.0,0.0,0.0,0.0,2.7816287878787875,32.46912878787879,0.36740530303030305,57.949999999999996,0.0,0.0,0.0,0.0,0.0,32.775,381.42499999999995,4.3225,11.1625,1.0,4.93532196969697,78.96515151515152
Drew SampleD. Sample,TE,3,1.3672443181818181,0.0,0.0,0.0,-0.30874999999999997,0.0,1.6846306818181818,10.374431818181819,0.12036931818181817,12.4925,0.0,0.0,0.0,-2.4699999999999998,0.0,14.202499999999999,93.66999999999999,1.0924999999999998,7.7425,1.0,1.3672443181818181,21.87590909090909
Kyle RudolphK. Rudolph,TE,1,0.475,0.0,0.0,0.0,0.0,0.0,0.95,9.5,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.9,19.0,0.0,1.9,0.1,0.475,7.6
Tyler ScottT. Scott,TE,2,0.2858796296296296,0.0,0.0,0.0,0.9016203703703702,0.0,1.037962962962963,6.861111111111111,0.0,3.4305555555555554,0.0,0.0,0.0,10.819444444444445,0.0,4.908333333333333,44.59722222222222,0.0,3.8527777777777774,0.9,0.2858796296296296,4.5740740740740735
Salvon AhmedS. Ahmed,RB,2,2.586122448979592,0.0,0.0,0.0,8.533469387755101,0.143265306122449,1.5208163265306123,8.493061224489797,0.09183673469387756,16.97142857142857,0.0,0.0,0.0,53.871428571428574,0.9,10.542857142857143,58.62857142857144,0.6428571428571429,5.7857142857142865,0.35,2.586122448979592,41.377959183673475
Mar'Keise IrvingM. Irving,RB,1,9.3,0.0,0.0,0.0,55.199999999999996,0.42000000000000004,2.46,19.2,0.0,139.5,0.0,0.0,0.0,828.0,6.299999999999999,36.9,288.0,0.0,13.5,0.65,9.3,148.8
Terrace MarshallT. Marshall,TE,3,0.9370454545454545,0.0,0.0,0.0,0.0,0.0,1.6970454545454547,14.411931818181818,0.008636363636363636,7.1725,0.0,0.0,0.0,0.0,0.0,7.9799999999999995,84.2175,0.095,3.4675000000000002,1.0,0.9370454545454545,14.992727272727272
Rakim JarrettR. Jarrett,WR,2,1.5222222222222224,0.0,0.0,0.0,0.0,0.0,1.3777777777777778,19.655555555555555,0.0,7.611111111111112,0.0,0.0,0.0,0.0,0.0,6.888888888888889,98.27777777777777,0.0,5.0,0.9,1.5222222222222224,24.355555555555558
Caleb HuntleyC. Huntley,RB,1,2.85,0.0,0.0,0.0,27.45,0.075,0.15,0.225,0.0,34.2,0.0,0.0,0.0,329.40000000000003,0.9,1.8,2.7000000000000006,0.0,10.800000000000002,0.1,2.85,45.6
Chester RogersC. Rogers,RB,1,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,-0.9,-14.4
C.J. UzomahC. Uzomah,TE,2,1.6964285714285714,0.0,0.0,0.0,0.0,0.0,1.3797619047619047,11.807142857142857,0.15833333333333335,14.250000000000002,0.0,0.0,0.0,0.0,0.0,11.128571428571428,102.32857142857144,1.2214285714285715,7.328571428571429,0.35,1.6964285714285714,27.142857142857142
Bryce PerkinsB. Perkins,RB,1,2.7000000000000006,28.980000000000004,0.18000000000000005,0.3600000000000001,16.2,0.0,0.0,0.0,0.0,13.5,144.9,0.9,1.8,81.0,0.0,0.0,0.0,0.0,4.5,0.1,2.7000000000000006,43.20000000000001
Sean CliffordS. Clifford,RB,1,0.45,16.650000000000002,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.9,33.300000000000004,0.0,0.0,-1.8,0.0,0.0,0.0,0.0,1.8,0.25,0.45,7.2
Zach EvansZ. Evans,RB,1,0.3,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,2.7,0.25,0.3,4.8
Joe FortsonJ. Fortson,TE,2,0.34380952380952384,0.0,0.0,0.0,0.0,0.0,0.9861904761904762,6.07095238095238,0.03619047619047618,2.4066666666666667,0.0,0.0,0.0,0.0,0.0,1.9633333333333334,17.796666666666667,0.2533333333333333,1.71,0.75,0.34380952380952384,5.5009523809523815
Tyler KroftT. Kroft,WR,1,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,1.0,14.25,0.0,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,4.0,57.0,0.0,4.0,0.1,0.7500000000000001,12.000000000000002
Troy FranklinT. Franklin,TE,1,2.3384615384615386,0.0,0.0,0.0,0.5846153846153846,0.0,1.8269230769230766,18.415384615384614,0.14615384615384616,30.4,0.0,0.0,0.0,7.6,0.0,23.75,239.39999999999998,1.9,12.350000000000001,0.65,2.3384615384615386,37.41538461538462
Kendall HintonK. Hinton,WR,1,2.4545454545454546,0.0,0.0,0.0,1.1818181818181819,0.0,2.1818181818181817,28.272727272727273,0.0,27.0,0.0,0.0,0.0,13.0,0.0,24.000000000000004,311.0,0.0,11.0,0.1,2.4545454545454546,39.27272727272727
Marquez Valdes-ScantlingM. Valdes-Scantling,WR,3,5.748832417582419,0.0,0.0,0.0,0.3035714285714286,0.0,1.9824175824175825,41.48447802197802,0.3585164835164835,52.10000000000001,0.0,0.0,0.0,2.3,0.0,19.55,390.45000000000005,3.0500000000000003,9.850000000000001,1.0,5.748832417582419,91.9813186813187
Jerrod MeansJ. Means,WR,1,5.333333333333333,0.0,0.0,0.0,0.0,0.0,3.0,39.333333333333336,0.3333333333333333,16.0,0.0,0.0,0.0,0.0,0.0,9.0,118.0,1.0,3.0,0.65,5.333333333333333,85.33333333333333
Jamari ThrashJ. Thrash,TE,1,0.95,0.0,0.0,0.0,0.0,0.0,1.4249999999999998,10.45,0.0,1.9,0.0,0.0,0.0,0.0,0.0,2.8499999999999996,20.9,0.0,1.9,0.65,0.95,15.2
Kyle PhilipsK. Philips,WR,2,2.047619047619048,0.0,0.0,0.0,0.0,0.0,2.3095238095238098,27.190476190476193,0.0,11.142857142857144,0.0,0.0,0.0,0.0,0.0,11.571428571428571,140.85714285714286,0.0,5.142857142857143,0.35,2.047619047619048,32.761904761904766
Brock BowersB. Bowers,TE,1,7.789999999999999,0.0,0.0,0.0,0.8866666666666666,0.0,6.3966666666666665,67.57666666666667,0.2533333333333333,116.85,0.0,0.0,0.0,13.299999999999997,0.0,95.94999999999999,1013.65,3.8,14.25,0.65,7.789999999999999,124.63999999999999
Mike WhiteM. White,RB,2,4.392857142857143,84.55714285714286,0.30000000000000004,0.3642857142857143,-0.38571428571428573,0.0642857142857143,0.0,0.0,0.0,18.642857142857146,354.0857142857143,1.4142857142857146,1.6714285714285717,-3.471428571428572,0.2571428571428572,0.0,0.0,0.0,4.885714285714286,0.35,4.392857142857143,70.28571428571429
Troy HairstonT. Hairston,TE,1,0.0,0.0,0.0,0.0,0.0,0.0,1.1875,4.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,18.05,0.0,3.8,0.1,0.0,0.0
Davis MillsD. Mills,RB,3,3.1098214285714287,50.96732142857143,0.2025,0.08357142857142857,1.1619642857142858,0.012857142857142857,0.0,0.0,0.0,22.32,338.94000000000005,1.7100000000000002,1.1700000000000002,11.205000000000002,0.18000000000000002,0.0,0.0,0.0,3.33,1.0,3.1098214285714287,49.75714285714286
Luke McCaffreyL. McCaffrey,TE,1,0.95,0.0,0.0,0.0,0.0,0.0,1.5545454545454547,14.50909090909091,0.0,10.45,0.0,0.0,0.0,0.0,0.0,17.099999999999998,159.6,0.0,10.45,0.65,0.95,15.2
Jase McClellanJ. McClellan,RB,1,0.9,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,1.8,0.65,0.9,14.4
River CracraftR. Cracraft,TE,3,1.3656249999999999,0.0,0.0,0.0,0.0,0.0,1.2825,12.124375,0.106875,5.4624999999999995,0.0,0.0,0.0,0.0,0.0,3.8949999999999996,41.0875,0.4275,2.565,1.0,1.3656249999999999,21.849999999999998
Xavier WorthyX. Worthy,TE,1,6.586666666666667,0.0,0.0,0.0,5.953333333333333,0.19,3.23,35.40333333333333,0.31666666666666665,98.80000000000001,0.0,0.0,0.0,89.3,2.8499999999999996,48.44999999999999,531.05,4.75,14.25,0.65,6.586666666666667,105.38666666666667
K.J. OsbornK. Osborn,TE,3,3.0811666666666664,0.0,0.0,0.0,0.038000000000000006,0.0,2.209315476190476,21.18307738095238,0.2369345238095238,28.167499999999997,0.0,0.0,0.0,0.5700000000000001,0.0,20.4725,211.94500000000002,1.805,7.22,1.0,3.0811666666666664,49.29866666666666
Hunter RenfrowH. Renfrow,TE,2,1.9863636363636366,0.0,0.0,0.0,0.0,0.0,2.416810966810967,23.782900432900433,0.030158730158730163,20.22142857142857,0.0,0.0,0.0,0.0,0.0,24.83571428571429,245.50714285714287,0.27142857142857146,9.907142857142857,0.35,1.9863636363636366,31.781818181818185
Matt BarkleyM. Barkley,RB,1,0.0,0.0,0.0,0.0,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,0.0,0.0,0.0,0.0,0.9,0.25,0.0,0.0
Dameon PierceD. Pierce,TE,3,3.135,0.0,0.0,0.0,23.63620879120879,0.1539835164835165,0.6331593406593405,3.22739010989011,0.007307692307692308,33.345,0.0,0.0,0.0,252.225,1.4725,7.172499999999999,40.897499999999994,0.095,8.645,1.0,3.135,50.16
Deshaun WatsonD. Watson,QB,3,14.721666666666668,187.54816666666667,0.9415476190476192,0.5557619047619048,24.507476190476194,0.1699761904761905,0.0,0.0,0.0,95.26,1223.3650000000002,6.050000000000001,3.575,159.28000000000003,1.1,0.0,0.0,0.0,7.205,1.0,14.721666666666668,235.54666666666668
Kareem HuntK. Hunt,RB,3,7.4574107142857144,0.0,0.0,0.0,43.67973214285715,0.45401785714285725,1.52625,10.946517857142858,0.005625000000000001,94.23,0.0,0.0,0.0,547.605,5.805000000000001,19.485000000000003,138.285,0.09000000000000001,11.610000000000001,1.0,7.4574107142857144,119.31857142857143
Zay JonesZ. Jones,TE,3,2.098595238095238,0.0,0.0,0.0,0.11399999999999999,0.0,2.0614999999999997,18.286595238095238,0.09952380952380951,19.2375,0.0,0.0,0.0,1.71,0.0,15.9125,152.99749999999997,0.95,4.9399999999999995,1.0,2.098595238095238,33.57752380952381
Rashid ShaheedR. Shaheed,WR,3,8.89,0.0,0.0,0.0,4.930714285714286,0.010000000000000002,3.617857142857143,61.58857142857143,0.48142857142857143,61.10000000000001,0.0,0.0,0.0,33.1,0.1,26.25,435.75,3.1500000000000004,7.75,1.0,8.89,142.24
Mack HollinsM. Hollins,WR,3,4.26,0.02666666666666667,0.0,0.0,0.26666666666666666,0.0,2.3375,29.677083333333336,0.29750000000000004,50.15,0.4,0.0,0.0,4.0,0.0,26.900000000000002,338.25,3.65,11.3,1.0,4.26,68.16
Nick VannettN. Vannett,TE,2,1.8841666666666665,0.0,0.0,0.0,0.0,0.0,1.5675000000000001,11.566250000000002,0.20583333333333334,14.946666666666667,0.0,0.0,0.0,0.0,0.0,12.033333333333331,87.84333333333335,1.6466666666666667,7.093333333333334,0.75,1.8841666666666665,30.146666666666665
Michael MayerM. Mayer,TE,2,1.607523148148148,0.0,0.0,0.0,0.0,0.0,1.9659722222222222,17.06261574074074,0.043981481481481476,16.20277777777778,0.0,0.0,0.0,0.0,0.0,18.102777777777774,163.24166666666667,0.5277777777777778,8.655555555555555,0.9,1.607523148148148,25.720370370370368
Jalen ReagorJ. Reagor,WR,3,1.5023809523809524,0.0,0.0,0.0,-0.03928571428571426,0.0,1.144047619047619,17.326190476190476,0.014285714285714285,8.75,0.0,0.0,0.0,0.04999999999999982,0.0,6.65,99.95,0.1,5.8500000000000005,1.0,1.5023809523809524,24.038095238095238
Jamal AgnewJ. Agnew,WR,2,3.0892857142857144,0.0,0.0,0.0,1.7115384615384617,0.0,1.7335164835164838,24.02335164835165,0.15521978021978022,29.000000000000004,0.0,0.0,0.0,23.142857142857142,0.0,16.28571428571429,211.8571428571429,1.5714285714285716,9.428571428571429,0.35,3.0892857142857144,49.42857142857143
Khalil HerbertK. Herbert,TE,3,3.1940151515151514,0.0,0.0,0.0,21.889583333333334,0.17776515151515151,0.760719696969697,4.203749999999999,0.029507575757575757,32.3,0.0,0.0,0.0,226.6225,1.4725,6.887499999999999,41.03999999999999,0.33249999999999996,7.4575000000000005,1.0,3.1940151515151514,51.10424242424242
Ke'Shawn VaughnK. Vaughn,RB,3,0.09000000000000001,0.0,0.0,0.0,4.8375,0.0,0.1125,0.3375,0.0,0.405,0.0,0.0,0.0,14.219999999999999,0.0,0.54,1.4400000000000002,0.0,2.07,1.0,0.09000000000000001,1.4400000000000002
Trey LanceT. Lance,RB,2,0.2700000000000001,19.830000000000002,0.0,0.45,9.48,0.0,0.0,0.0,0.0,0.5400000000000001,39.660000000000004,0.0,0.9,18.96,0.0,0.0,0.0,0.0,1.8,0.75,0.2700000000000001,4.320000000000001
Ameer AbdullahA. Abdullah,RB,3,3.370568181818182,0.0,0.0,0.0,11.25902097902098,0.0975,2.311652097902098,14.954449300699302,0.1544318181818182,40.5,0.0,0.0,0.0,136.485,1.1700000000000002,27.855000000000004,179.95499999999998,1.8450000000000002,10.935,1.0,3.370568181818182,53.92909090909091
Cam SimsC. Sims,TE,1,0.7125,0.0,0.0,0.0,0.0,0.0,0.95,10.56875,0.0,5.7,0.0,0.0,0.0,0.0,0.0,7.6,84.55,0.0,7.6,0.1,0.7125,11.4
Parris CampbellP. Campbell,TE,3,3.1635,0.0,0.0,0.0,0.20266666666666666,0.0,2.80725,16.029666666666667,0.32775,13.679999999999998,0.0,0.0,0.0,3.04,0.0,13.87,98.41999999999999,0.9025,4.56,1.0,3.1635,50.616
JuJu Smith-SchusterJ. Smith-Schuster,WR,3,4.075411255411256,0.0,0.0,0.0,0.0,0.0,2.5586147186147183,31.302900432900437,0.22844155844155845,36.3,0.0,0.0,0.0,0.0,0.0,24.6,290.65,1.85,8.8,1.0,4.075411255411256,65.20658008658009
Christopher BrooksC. Brooks,RB,2,1.5444444444444445,0.0,0.0,0.0,16.12777777777778,0.0,0.7222222222222223,4.8388888888888895,0.0,9.4,0.0,0.0,0.0,92.15,0.0,6.5,43.550000000000004,0.0,6.6000000000000005,0.9,1.5444444444444445,24.711111111111112
Ja'Lynn PolkJ. Polk,TE,1,2.1374999999999997,0.0,0.0,0.0,0.0,0.0,1.4249999999999998,10.331249999999999,0.2375,17.099999999999998,0.0,0.0,0.0,0.0,0.0,11.399999999999999,82.64999999999999,1.9,7.6,0.65,2.1374999999999997,34.199999999999996
Caleb WilliamsC. Williams,QB,1,19.506666666666668,239.87333333333333,1.3933333333333333,0.3666666666666667,32.413333333333334,0.0,0.0,0.0,0.0,292.6,3598.1000000000004,20.900000000000002,5.5,486.20000000000005,0.0,0.0,0.0,0.0,16.5,0.65,19.506666666666668,312.1066666666667
Allen RobinsonA. Robinson,TE,3,0.8579230769230769,0.0,0.0,0.0,0.0,0.0,1.552153846153846,11.114634615384617,0.028499999999999998,9.785,0.0,0.0,0.0,0.0,0.0,12.445,104.26249999999999,0.28500000000000003,5.2725,1.0,0.8579230769230769,13.72676923076923
Logan ThomasL. Thomas,TE,2,3.841125541125541,0.0,0.0,0.0,0.09047619047619047,0.0,3.355844155844156,29.606277056277058,0.20562770562770563,54.557142857142864,0.0,0.0,0.0,1.3571428571428572,0.0,46.68571428571428,413.7928571428571,2.9857142857142858,13.164285714285715,0.35,3.841125541125541,61.45800865800866
Tyler JohnsonT. Johnson,TE,1,2.6125,0.0,0.0,0.0,0.0,0.0,2.6125,30.4,0.0,20.9,0.0,0.0,0.0,0.0,0.0,20.9,243.2,0.0,7.6,0.65,2.6125,41.8
Dalton SchultzD. Schultz,TE,3,4.289702380952381,0.0,0.0,0.0,0.0,0.0,3.311654761904762,34.208821428571426,0.20673809523809525,61.084999999999994,0.0,0.0,0.0,0.0,0.0,47.5,490.15250000000003,2.8974999999999995,13.7275,1.0,4.289702380952381,68.6352380952381
Tony PollardT. Pollard,RB,3,8.819812500000001,0.0,0.0,0.0,58.7394375,0.3193125,2.5783125000000005,15.656437500000003,0.018000000000000006,134.28,0.0,0.0,0.0,894.2400000000001,4.86,39.42,238.995,0.2700000000000001,13.725,1.0,8.819812500000001,141.11700000000002
Kevin HarrisK. Harris,WR,2,4.3238095238095235,0.0,0.0,0.0,17.495238095238097,0.29523809523809524,0.4761904761904762,12.857142857142858,0.0,14.000000000000002,0.0,0.0,0.0,58.42857142857143,1.0,1.4285714285714286,38.57142857142858,0.0,3.5714285714285716,0.35,4.3238095238095235,69.18095238095238
Laviska ShenaultL. Shenault,TE,3,0.4766193181818182,0.0,0.0,0.0,2.2737540584415585,0.008636363636363636,0.9624918831168832,7.236964285714286,0.008636363636363636,4.7975,0.0,0.0,0.0,19.759999999999998,0.095,7.932499999999999,61.56000000000001,0.095,7.2675,1.0,0.4766193181818182,7.625909090909091
Jordan AkinsJ. Akins,TE,3,1.9948615967365966,0.0,0.0,0.0,0.0,0.0,1.9410780885780885,19.89737907925408,0.07338141025641026,24.224999999999998,0.0,0.0,0.0,0.0,0.0,23.275,239.5425,0.9025,11.2575,1.0,1.9948615967365966,31.917785547785545
Avery WilliamsA. Williams,TE,1,0.95,0.0,0.0,0.0,6.582142857142857,0.06785714285714285,0.8821428571428571,4.139285714285713,0.0,13.299999999999999,0.0,0.0,0.0,92.14999999999999,0.95,12.35,57.949999999999996,0.0,13.299999999999999,0.1,0.95,15.2
Kalif RaymondK. Raymond,WR,3,3.56875,0.0,0.0,0.0,1.4290178571428571,0.0,2.122767857142857,27.362946428571426,0.178125,36.9,0.0,0.0,0.0,22.35,0.0,22.950000000000003,297.35,1.55,10.600000000000001,1.0,3.56875,57.1
Pierre StrongP. Strong,RB,3,1.5772500000000003,0.0,0.0,0.0,10.875,0.04125,0.89475,7.03275,0.0,14.22,0.0,0.0,0.0,103.72500000000001,0.315,8.190000000000001,66.42,0.0,8.91,1.0,1.5772500000000003,25.236000000000004
C.J. BeathardC. Beathard,QB,2,2.5404761904761908,48.45238095238096,0.13095238095238096,0.07857142857142858,4.269047619047619,0.0,0.0,0.0,0.0,15.400000000000004,285.2142857142857,0.7857142857142858,0.31428571428571433,26.242857142857144,0.0,0.0,0.0,0.0,5.971428571428572,0.35,2.5404761904761908,40.64761904761905
Eric GrayE. Gray,TE,2,0.4368827160493826,0.0,0.0,0.0,3.8190586419753085,0.0,1.015972222222222,6.803935185185185,0.0,3.272222222222222,0.0,0.0,0.0,24.805555555555554,0.0,7.4944444444444445,56.947222222222216,0.0,7.230555555555556,0.9,0.4368827160493826,6.990123456790122
Nick ChubbN. Chubb,RB,3,7.385625000000001,0.0,0.0,0.0,51.54750000000001,0.28687500000000005,0.939375,5.720625000000001,0.07312500000000001,57.06,0.0,0.0,0.0,362.79,2.8350000000000004,5.805000000000001,40.32000000000001,0.5850000000000001,6.570000000000001,1.0,7.385625000000001,118.17000000000002
D.J. MontgomeryD. Montgomery,WR,1,5.0,0.0,0.0,0.0,0.0,0.0,1.5,28.0,0.5,10.0,0.0,0.0,0.0,0.0,0.0,3.0,56.0,1.0,2.0,0.25,5.0,80.0
Ja'Tavion SandersJ. Sanders,TE,1,2.8499999999999996,0.0,0.0,0.0,0.0,0.0,2.755,28.689999999999994,0.095,28.5,0.0,0.0,0.0,0.0,0.0,27.549999999999997,286.9,0.95,9.5,0.65,2.8499999999999996,45.599999999999994
Kadarius ToneyK. Toney,RB,3,0.5240109890109891,0.0,0.0,0.0,0.47653846153846147,0.0,0.6473076923076925,4.892142857142858,0.04302197802197802,6.525,0.0,0.0,0.0,9.675000000000002,0.0,7.335000000000001,51.795,0.405,5.3100000000000005,1.0,0.5240109890109891,8.384175824175825
Tylan WallaceT. Wallace,WR,2,3.1777777777777776,0.0,0.0,0.0,0.0,0.0,1.5777777777777782,28.522222222222222,0.14444444444444446,19.066666666666666,0.0,0.0,0.0,0.0,0.0,9.066666666666666,168.33333333333334,0.8666666666666667,5.6000000000000005,0.75,3.1777777777777776,50.84444444444444
Jashaun CorbinJ. Corbin,TE,1,0.95,0.0,0.0,0.0,0.95,0.0,2.8499999999999996,11.399999999999999,0.0,0.95,0.0,0.0,0.0,0.95,0.0,2.8499999999999996,11.399999999999999,0.0,0.95,0.25,0.95,15.2
Jake BrowningJ. Browning,RB,2,4.34375,55.625,0.28125,0.1875,2.75625,0.09375,0.03125,-0.21875,0.0,34.75,445.0,2.25,1.5,25.95,0.75,0.25,-1.75,0.0,3.3,0.9,4.34375,69.5
Alexander MattisonA. Mattison,RB,3,5.8256250000000005,0.0,0.0,0.0,29.368125000000003,0.211875,2.025,16.786875000000002,0.099375,75.06,0.0,0.0,0.0,387.99,2.6100000000000003,25.920000000000005,211.77,1.35,11.835,1.0,5.8256250000000005,93.21000000000001
Puka NacuaP. Nacua,WR,2,10.73125,0.0,0.0,0.0,4.867361111111111,0.07222222222222223,6.736805555555556,87.2701388888889,0.3034722222222222,125.33333333333333,0.0,0.0,0.0,57.94444444444445,0.7222222222222222,77.88888888888889,1023.2222222222222,3.555555555555556,11.666666666666666,0.9,10.73125,171.7
Kylen GransonK. Granson,WR,3,1.9143772893772892,0.0,0.0,0.0,0.041666666666666664,0.0,1.7711996336996338,22.603434065934067,0.020833333333333332,18.05,0.0,0.0,0.0,0.5,0.0,16.85,208.10000000000002,0.25,8.85,1.0,1.9143772893772892,30.630036630036628
Kylin HillK. Hill,RB,1,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0
James RobinsonJ. Robinson,TE,2,1.927142857142857,0.0,0.0,0.0,12.892857142857144,0.08142857142857142,0.9771428571428572,0.027142857142857166,0.05428571428571429,19.271428571428572,0.0,0.0,0.0,116.71428571428571,0.8142857142857144,3.6642857142857146,12.485714285714288,0.5428571428571429,3.392857142857143,0.35,1.927142857142857,30.834285714285713
Adam PrenticeA. Prentice,TE,2,-0.3392857142857143,0.0,0.0,0.0,4.56,0.0,0.8414285714285714,4.56,0.0,-0.6785714285714286,0.0,0.0,0.0,10.585714285714287,0.0,2.1714285714285717,10.585714285714287,0.0,2.7142857142857144,0.35,-0.3392857142857143,-5.428571428571429
Jalen BrooksJ. Brooks,WR,2,2.0666666666666664,0.0,0.0,0.0,0.0,0.0,1.488888888888889,20.666666666666668,0.07222222222222223,15.11111111111111,0.0,0.0,0.0,0.0,0.0,9.333333333333334,136.66666666666666,0.7222222222222222,7.777777777777778,0.9,2.0666666666666664,33.06666666666666
Audric EstimeA. Estime,RB,1,2.045454545454546,0.0,0.0,0.0,20.61818181818182,0.08181818181818182,0.32727272727272727,1.1454545454545455,0.0,22.5,0.0,0.0,0.0,226.8,0.9,3.6,12.599999999999998,0.0,9.9,0.65,2.045454545454546,32.727272727272734
Chris EvansC. Evans,TE,2,1.4023809523809523,0.0,0.0,0.0,8.142857142857142,0.0,0.95,2.7595238095238095,0.09047619047619047,2.85,0.0,0.0,0.0,8.142857142857142,0.0,1.4928571428571429,9.635714285714286,0.27142857142857146,1.4928571428571429,0.35,1.4023809523809523,22.438095238095237
Drake LondonD. London,TE,3,7.587220238095238,0.37321428571428567,0.0,0.0,-0.1235,0.0,4.911386904761905,59.34751785714286,0.3458452380952381,112.765,5.225,0.0,0.0,-1.8525,0.0,72.96000000000001,879.985,5.1775,14.107499999999998,1.0,7.587220238095238,121.39552380952381
Tommy DeVitoT. DeVito,RB,2,7.15,117.49375,0.25,0.09375,16.49375,0.03125,0.0,0.0,0.0,33.8,438.8,2.0,0.75,69.55,0.25,0.0,0.0,0.0,3.3,0.9,7.15,114.4
Xavier GipsonX. Gipson,TE,2,1.3079415954415954,0.0,0.0,0.0,1.3803418803418803,0.0202991452991453,1.0920940170940172,9.027029914529916,0.11435185185185186,11.399999999999999,0.0,0.0,0.0,17.944444444444443,0.2638888888888889,9.394444444444444,86.13333333333333,0.6861111111111111,7.5472222222222225,0.9,1.3079415954415954,20.927065527065526
Josh JacobsJ. Jacobs,RB,3,12.570391483516483,0.0,0.0,0.0,70.90590659340661,0.6727747252747253,2.2226167582417586,19.96423763736264,0.04178571428571429,176.535,0.0,0.0,0.0,996.8400000000001,9.450000000000001,31.05,278.82,0.5850000000000001,12.555,1.0,12.570391483516483,201.12626373626372
Cartavious BigsbyC. Bigsby,RB,2,5.425,0.0,0.0,0.0,37.11666666666667,0.34166666666666673,0.32083333333333336,2.675,0.0,70.15,0.0,0.0,0.0,480.1,4.4,4.15,34.65,0.0,11.450000000000001,0.9,5.425,86.8
Connor HeywardC. Heyward,TE,3,1.781626984126984,0.0,0.0,0.0,0.28500000000000003,0.0,1.448184523809524,10.679960317460317,0.16794642857142858,9.452499999999999,0.0,0.0,0.0,1.9949999999999999,0.0,8.93,68.5425,0.7124999999999999,5.272500000000001,1.0,1.781626984126984,28.506031746031745
David MontgomeryD. Montgomery,RB,3,11.265873626373628,0.12535714285714286,0.04178571428571429,0.0,53.93892857142857,0.7391208791208791,1.9852087912087917,18.169928571428574,0.006,155.52,1.7550000000000001,0.5850000000000001,0.0,742.95,10.170000000000002,27.720000000000006,254.25,0.09000000000000001,12.465,1.0,11.265873626373628,180.25397802197804
J.K. DobbinsJ. Dobbins,RB,3,9.779318181818182,0.0,0.0,0.0,51.53727272727273,0.6729545454545456,2.0178409090909093,10.973863636363637,0.011250000000000001,84.96000000000001,0.0,0.0,0.0,499.86000000000007,5.085000000000001,17.46,85.54500000000002,0.09000000000000001,7.380000000000001,1.0,9.779318181818182,156.4690909090909
Larry RountreeL. Rountree,WR,1,2.0,0.0,0.0,0.0,15.0,0.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,13.0,0.0,1.0,0.1,2.0,32.0
Devin DuvernayD. Duvernay,TE,3,1.0641826923076922,0.0,0.0,0.0,1.7360336538461536,0.007307692307692308,1.2797596153846154,9.832043269230768,0.021923076923076924,10.45,0.0,0.0,0.0,13.395000000000001,0.095,10.639999999999999,89.2525,0.28500000000000003,7.125,1.0,1.0641826923076922,17.026923076923076
Rico DowdleR. Dowdle,RB,2,6.670238095238096,0.0,0.0,0.0,47.175000000000004,0.07976190476190476,1.904761904761905,12.317857142857143,0.17261904761904762,94.25,0.0,0.0,0.0,665.7,1.15,26.900000000000002,173.95000000000002,2.45,12.85,0.9,6.670238095238096,106.72380952380954
Raheem BlackshearR. Blackshear,RB,3,1.0657142857142858,0.0,0.0,0.0,9.650714285714288,0.03,0.29285714285714287,2.376428571428572,0.0,4.590000000000001,0.0,0.0,0.0,23.445000000000004,0.2700000000000001,2.25,18.495,0.0,2.9699999999999998,1.0,1.0657142857142858,17.051428571428573
